,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,dt
0,16.939999999999998,16.910000000000025,15.430000000000007,17.950000000000045,747.85,-188.14999999999998,747.85,743.85,1721287033
0,16.939999999999998,16.910000000000025,15.430000000000007,17.950000000000045,747.85,-188.14999999999998,747.85,743.85,1721287033
0,16.939999999999998,16.910000000000025,15.430000000000007,17.950000000000045,747.85,-188.14999999999998,747.85,743.85,1721287033
